"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
343,"L08",-46.9449,2,"Col0","CG",250101,"15:39:02.886","Yes",1
344,"L08",-47.0234,2,"Col0","CG",250101,"15:39:03.886","Yes",1
345,"L08",-47.0175,2,"Col0","CG",250101,"15:39:04.886","Yes",1
346,"L08",-47.0116,2,"Col0","CG",250101,"15:39:05.886","Yes",1
347,"L08",-46.9247,2,"Col0","CG",250101,"15:39:06.886","Yes",1
348,"L08",-46.8786,2,"Col0","CG",250101,"15:39:07.886","Yes",1
349,"L08",-46.8504,2,"Col0","CG",250101,"15:39:08.886","Yes",1
350,"L08",-46.7849,2,"Col0","CG",250101,"15:39:09.886","Yes",1
351,"L08",-46.7553,2,"Col0","CG",250101,"15:39:10.886","Yes",1
352,"L08",-46.7044,2,"Col0","CG",250101,"15:39:11.886","Yes",1
353,"L08",-46.6441,2,"Col0","CG",250101,"15:39:12.886","Yes",1
354,"L08",-46.6,2,"Col0","CG",250101,"15:39:13.886","Yes",1
355,"L08",-46.5037,2,"Col0","CG",250101,"15:39:14.886","Yes",1
356,"L08",-46.4348,2,"Col0","CG",250101,"15:39:15.886","Yes",1
357,"L08",-46.3569,2,"Col0","CG",250101,"15:39:16.886","Yes",1
358,"L08",-46.2922,2,"Col0","CG",250101,"15:39:17.886","Yes",1
359,"L08",-46.2364,2,"Col0","CG",250101,"15:39:18.886","Yes",1
360,"L08",-46.1845,2,"Col0","CG",250101,"15:39:19.886","Yes",1
361,"L08",-46.1234,2,"Col0","CG",250101,"15:39:20.886","Yes",1
362,"L08",-46.0729,2,"Col0","CG",250101,"15:39:21.886","Yes",1
363,"L08",-45.9624,2,"Col0","CG",250101,"15:39:22.886","Yes",1
364,"L08",-45.7883,2,"Col0","CG",250101,"15:39:23.886","Yes",1
365,"L08",-45.7884,2,"Col0","CG",250101,"15:39:24.886","Yes",1
366,"L08",-45.7122,2,"Col0","CG",250101,"15:39:25.886","Yes",1
367,"L08",-45.6872,2,"Col0","CG",250101,"15:39:26.886","Yes",1
368,"L08",-45.6556,2,"Col0","CG",250101,"15:39:27.886","Yes",1
369,"L08",-45.5211,2,"Col0","CG",250101,"15:39:28.886","Yes",1
370,"L08",-45.5226,2,"Col0","CG",250101,"15:39:29.886","Yes",1
371,"L08",-45.5235,2,"Col0","CG",250101,"15:39:30.886","Yes",1
372,"L08",-45.5556,2,"Col0","CG",250101,"15:39:31.886","Yes",1
373,"L08",-45.5333,2,"Col0","CG",250101,"15:39:32.886","Yes",1
374,"L08",-45.4836,2,"Col0","CG",250101,"15:39:33.886","Yes",1
375,"L08",-45.4156,2,"Col0","CG",250101,"15:39:34.886","Yes",1
376,"L08",-45.4037,2,"Col0","CG",250101,"15:39:35.886","Yes",1
377,"L08",-45.371,2,"Col0","CG",250101,"15:39:36.886","Yes",1
378,"L08",-45.2502,2,"Col0","CG",250101,"15:39:37.886","Yes",1
379,"L08",-45.2453,2,"Col0","CG",250101,"15:39:38.886","Yes",1
380,"L08",-45.1932,2,"Col0","CG",250101,"15:39:39.886","Yes",1
381,"L08",-45.1624,2,"Col0","CG",250101,"15:39:40.886","Yes",1
382,"L08",-45.1454,2,"Col0","CG",250101,"15:39:41.886","Yes",1
383,"L08",-45.0967,2,"Col0","CG",250101,"15:39:42.886","Yes",1
384,"L08",-45.1066,2,"Col0","CG",250101,"15:39:43.886","Yes",1
385,"L08",-45.0771,2,"Col0","CG",250101,"15:39:44.886","Yes",1
386,"L08",-45.0666,2,"Col0","CG",250101,"15:39:45.886","Yes",1
387,"L08",-45.0296,2,"Col0","CG",250101,"15:39:46.886","Yes",1
388,"L08",-45.0192,2,"Col0","CG",250101,"15:39:47.886","Yes",1
389,"L08",-45.0189,2,"Col0","CG",250101,"15:39:48.886","Yes",1
390,"L08",-44.947,2,"Col0","CG",250101,"15:39:49.886","Yes",1
391,"L08",-44.844,2,"Col0","CG",250101,"15:39:50.886","Yes",1
392,"L08",-44.7854,2,"Col0","CG",250101,"15:39:51.886","Yes",1
393,"L08",-44.7689,2,"Col0","CG",250101,"15:39:52.886","Yes",1
394,"L08",-44.7129,2,"Col0","CG",250101,"15:39:53.886","Yes",1
395,"L08",-44.6761,2,"Col0","CG",250101,"15:39:54.886","Yes",1
396,"L08",-44.6032,2,"Col0","CG",250101,"15:39:55.886","Yes",1
397,"L08",-44.5622,2,"Col0","CG",250101,"15:39:56.886","Yes",1
398,"L08",-44.5403,2,"Col0","CG",250101,"15:39:57.886","Yes",1
399,"L08",-44.444,2,"Col0","CG",250101,"15:39:58.886","Yes",1
400,"L08",-44.4271,2,"Col0","CG",250101,"15:39:59.886","Yes",1
401,"L08",-44.3061,2,"Col0","CG",250101,"15:40:00.886","Yes",1
402,"L08",-44.0692,2,"Col0","CG",250101,"15:40:01.886","Yes",1
403,"L08",-43.4308,2,"Col0","CG",250101,"15:40:02.886","Yes",1
404,"L08",-41.6846,2,"Col0","CG",250101,"15:40:03.886","Yes",1
405,"L08",-40.4483,2,"Col0","CG",250101,"15:40:04.886","Yes",1
406,"L08",-41.4851,2,"Col0","CG",250101,"15:40:05.886","Yes",1
407,"L08",-41.774,2,"Col0","CG",250101,"15:40:06.886","Yes",1
408,"L08",-43.2304,2,"Col0","CG",250101,"15:40:07.886","Yes",1
409,"L08",-43.3654,2,"Col0","CG",250101,"15:40:08.886","Yes",1
410,"L08",-43.7582,2,"Col0","CG",250101,"15:40:09.886","Yes",1
411,"L08",-43.907,2,"Col0","CG",250101,"15:40:10.886","Yes",1
412,"L08",-43.9018,2,"Col0","CG",250101,"15:40:11.886","Yes",1
413,"L08",-43.9913,2,"Col0","CG",250101,"15:40:12.886","Yes",1
414,"L08",-44.0533,2,"Col0","CG",250101,"15:40:13.886","Yes",1
415,"L08",-44.0309,2,"Col0","CG",250101,"15:40:14.886","Yes",1
416,"L08",-44.044,2,"Col0","CG",250101,"15:40:15.886","Yes",1
417,"L08",-43.9933,2,"Col0","CG",250101,"15:40:16.886","Yes",1
418,"L08",-43.9595,2,"Col0","CG",250101,"15:40:17.886","Yes",1
419,"L08",-43.839,2,"Col0","CG",250101,"15:40:18.886","Yes",1
420,"L08",-43.7361,2,"Col0","CG",250101,"15:40:19.886","Yes",1
421,"L08",-43.6905,2,"Col0","CG",250101,"15:40:20.886","Yes",1
422,"L08",-43.7274,2,"Col0","CG",250101,"15:40:21.886","Yes",1
423,"L08",-43.6799,2,"Col0","CG",250101,"15:40:22.886","Yes",1
424,"L08",-43.718,2,"Col0","CG",250101,"15:40:23.886","Yes",1
425,"L08",-43.7195,2,"Col0","CG",250101,"15:40:24.886","Yes",1
426,"L08",-43.6016,2,"Col0","CG",250101,"15:40:25.886","Yes",1
427,"L08",-43.5282,2,"Col0","CG",250101,"15:40:26.886","Yes",1
428,"L08",-43.5305,2,"Col0","CG",250101,"15:40:27.886","Yes",1
429,"L08",-43.4817,2,"Col0","CG",250101,"15:40:28.886","Yes",1
430,"L08",-43.4065,2,"Col0","CG",250101,"15:40:29.886","Yes",1
431,"L08",-43.4987,2,"Col0","CG",250101,"15:40:30.886","Yes",1
432,"L08",-43.4792,2,"Col0","CG",250101,"15:40:31.886","Yes",1
433,"L08",-43.2787,2,"Col0","CG",250101,"15:40:32.886","Yes",1
434,"L08",-43.267,2,"Col0","CG",250101,"15:40:33.886","Yes",1
435,"L08",-43.2434,2,"Col0","CG",250101,"15:40:34.886","Yes",1
436,"L08",-43.0811,2,"Col0","CG",250101,"15:40:35.886","Yes",1
437,"L08",-43.313,2,"Col0","CG",250101,"15:40:36.886","Yes",1
438,"L08",-43.2098,2,"Col0","CG",250101,"15:40:37.886","Yes",1
439,"L08",-43.2506,2,"Col0","CG",250101,"15:40:38.886","Yes",1
440,"L08",-43.2306,2,"Col0","CG",250101,"15:40:39.886","Yes",1
441,"L08",-43.0641,2,"Col0","CG",250101,"15:40:40.886","Yes",1
442,"L08",-42.8778,2,"Col0","CG",250101,"15:40:41.886","Yes",1
443,"L08",-42.6822,2,"Col0","CG",250101,"15:40:42.886","Yes",1
444,"L08",-42.6596,2,"Col0","CG",250101,"15:40:43.886","Yes",1
445,"L08",-42.9998,2,"Col0","CG",250101,"15:40:44.886","Yes",1
446,"L08",-43.1016,2,"Col0","CG",250101,"15:40:45.886","Yes",1
447,"L08",-43.365,2,"Col0","CG",250101,"15:40:46.886","Yes",1
448,"L08",-43.3209,2,"Col0","CG",250101,"15:40:47.886","Yes",1
449,"L08",-43.3836,2,"Col0","CG",250101,"15:40:48.886","Yes",1
450,"L08",-43.4438,2,"Col0","CG",250101,"15:40:49.886","Yes",1
451,"L08",-43.4328,2,"Col0","CG",250101,"15:40:50.886","Yes",1
452,"L08",-43.4992,2,"Col0","CG",250101,"15:40:51.886","Yes",1
453,"L08",-43.5065,2,"Col0","CG",250101,"15:40:52.886","Yes",1
454,"L08",-43.5088,2,"Col0","CG",250101,"15:40:53.886","Yes",1
455,"L08",-43.501,2,"Col0","CG",250101,"15:40:54.886","Yes",1
456,"L08",-43.4992,2,"Col0","CG",250101,"15:40:55.886","Yes",1
457,"L08",-43.4754,2,"Col0","CG",250101,"15:40:56.886","Yes",1
458,"L08",-43.4778,2,"Col0","CG",250101,"15:40:57.886","Yes",1
459,"L08",-43.4903,2,"Col0","CG",250101,"15:40:58.886","Yes",1
460,"L08",-43.4413,2,"Col0","CG",250101,"15:40:59.886","Yes",1
461,"L08",-43.4347,2,"Col0","CG",250101,"15:41:00.886","Yes",1
462,"L08",-43.4078,2,"Col0","CG",250101,"15:41:01.886","Yes",1
463,"L08",-43.4149,2,"Col0","CG",250101,"15:41:02.886","Yes",1
464,"L08",-43.4056,2,"Col0","CG",250101,"15:41:03.886","Yes",1
465,"L08",-43.4061,2,"Col0","CG",250101,"15:41:04.886","Yes",1
466,"L08",-43.3533,2,"Col0","CG",250101,"15:41:05.886","Yes",1
467,"L08",-43.3341,2,"Col0","CG",250101,"15:41:06.886","Yes",1
468,"L08",-43.3254,2,"Col0","CG",250101,"15:41:07.886","Yes",1
469,"L08",-43.3213,2,"Col0","CG",250101,"15:41:08.886","Yes",1
470,"L08",-43.2912,2,"Col0","CG",250101,"15:41:09.886","Yes",1
471,"L08",-43.2469,2,"Col0","CG",250101,"15:41:10.886","Yes",1
472,"L08",-43.193,2,"Col0","CG",250101,"15:41:11.886","Yes",1
473,"L08",-43.184,2,"Col0","CG",250101,"15:41:12.886","Yes",1
474,"L08",-43.2189,2,"Col0","CG",250101,"15:41:13.886","Yes",1
475,"L08",-43.2697,2,"Col0","CG",250101,"15:41:14.886","Yes",1
476,"L08",-43.2476,2,"Col0","CG",250101,"15:41:15.886","Yes",1
477,"L08",-43.2433,2,"Col0","CG",250101,"15:41:16.886","Yes",1
478,"L08",-43.2034,2,"Col0","CG",250101,"15:41:17.886","Yes",1
479,"L08",-43.248,2,"Col0","CG",250101,"15:41:18.886","Yes",1
480,"L08",-43.2279,2,"Col0","CG",250101,"15:41:19.886","Yes",1
481,"L08",-43.1977,2,"Col0","CG",250101,"15:41:20.886","Yes",1
482,"L08",-43.1573,2,"Col0","CG",250101,"15:41:21.886","Yes",1
483,"L08",-43.1445,2,"Col0","CG",250101,"15:41:22.886","Yes",1
484,"L08",-43.1556,2,"Col0","CG",250101,"15:41:23.886","Yes",1
485,"L08",-43.1023,2,"Col0","CG",250101,"15:41:24.886","Yes",1
486,"L08",-43.0717,2,"Col0","CG",250101,"15:41:25.886","Yes",1
487,"L08",-42.9578,2,"Col0","CG",250101,"15:41:26.886","Yes",1
488,"L08",-42.8863,2,"Col0","CG",250101,"15:41:27.886","Yes",1
489,"L08",-42.8293,2,"Col0","CG",250101,"15:41:28.886","Yes",1
490,"L08",-42.8066,2,"Col0","CG",250101,"15:41:29.886","Yes",1
491,"L08",-42.6619,2,"Col0","CG",250101,"15:41:30.886","Yes",1
492,"L08",-42.8275,2,"Col0","CG",250101,"15:41:31.886","Yes",1
493,"L08",-42.8978,2,"Col0","CG",250101,"15:41:32.886","Yes",1
494,"L08",-42.8995,2,"Col0","CG",250101,"15:41:33.886","Yes",1
495,"L08",-42.9089,2,"Col0","CG",250101,"15:41:34.886","Yes",1
496,"L08",-42.9208,2,"Col0","CG",250101,"15:41:35.886","Yes",1
497,"L08",-42.8038,2,"Col0","CG",250101,"15:41:36.886","Yes",1
498,"L08",-42.7899,2,"Col0","CG",250101,"15:41:37.886","Yes",1
499,"L08",-42.8462,2,"Col0","CG",250101,"15:41:38.886","Yes",1
500,"L08",-42.8583,2,"Col0","CG",250101,"15:41:39.886","Yes",1
501,"L08",-42.8943,2,"Col0","CG",250101,"15:41:40.886","Yes",1
502,"L08",-42.8961,2,"Col0","CG",250101,"15:41:41.886","Yes",1
503,"L08",-42.875,2,"Col0","CG",250101,"15:41:42.886","Yes",1
504,"L08",-42.882,2,"Col0","CG",250101,"15:41:43.886","Yes",1
505,"L08",-42.9033,2,"Col0","CG",250101,"15:41:44.886","Yes",1
506,"L08",-42.8973,2,"Col0","CG",250101,"15:41:45.886","Yes",1
507,"L08",-42.8868,2,"Col0","CG",250101,"15:41:46.886","Yes",1
508,"L08",-42.8932,2,"Col0","CG",250101,"15:41:47.886","Yes",1
509,"L08",-42.8947,2,"Col0","CG",250101,"15:41:48.886","Yes",1
510,"L08",-42.9257,2,"Col0","CG",250101,"15:41:49.886","Yes",1
511,"L08",-42.9164,2,"Col0","CG",250101,"15:41:50.886","Yes",1
512,"L08",-42.9505,2,"Col0","CG",250101,"15:41:51.886","Yes",1
513,"L08",-42.9525,2,"Col0","CG",250101,"15:41:52.886","Yes",1
514,"L08",-42.9595,2,"Col0","CG",250101,"15:41:53.886","Yes",1
515,"L08",-42.9769,2,"Col0","CG",250101,"15:41:54.886","Yes",1
516,"L08",-42.959,2,"Col0","CG",250101,"15:41:55.886","Yes",1
517,"L08",-42.9693,2,"Col0","CG",250101,"15:41:56.886","Yes",1
518,"L08",-42.9727,2,"Col0","CG",250101,"15:41:57.886","Yes",1
519,"L08",-42.9833,2,"Col0","CG",250101,"15:41:58.886","Yes",1
520,"L08",-42.8864,2,"Col0","CG",250101,"15:41:59.886","Yes",1
521,"L08",-42.8219,2,"Col0","CG",250101,"15:42:00.886","Yes",1
522,"L08",-42.8574,2,"Col0","CG",250101,"15:42:01.886","Yes",1
523,"L08",-42.8945,2,"Col0","CG",250101,"15:42:02.886","Yes",1
524,"L08",-42.9154,2,"Col0","CG",250101,"15:42:03.886","Yes",1
525,"L08",-42.9053,2,"Col0","CG",250101,"15:42:04.886","Yes",1
526,"L08",-42.9463,2,"Col0","CG",250101,"15:42:05.886","Yes",1
527,"L08",-42.9089,2,"Col0","CG",250101,"15:42:06.886","Yes",1
528,"L08",-42.8811,2,"Col0","CG",250101,"15:42:07.886","Yes",1
529,"L08",-42.8963,2,"Col0","CG",250101,"15:42:08.886","Yes",1
530,"L08",-42.9368,2,"Col0","CG",250101,"15:42:09.886","Yes",1
531,"L08",-42.7823,2,"Col0","CG",250101,"15:42:10.886","Yes",1
532,"L08",-42.8151,2,"Col0","CG",250101,"15:42:11.886","Yes",1
533,"L08",-42.777,2,"Col0","CG",250101,"15:42:12.886","Yes",1
0,"L13",-0.571283,2,"Col0","CG",250101,"15:33:19.886","Yes",1
1,"L13",-0.581299,2,"Col0","CG",250101,"15:33:20.886","Yes",1
2,"L13",-0.63953,2,"Col0","CG",250101,"15:33:21.886","Yes",1
3,"L13",-0.690752,2,"Col0","CG",250101,"15:33:22.886","Yes",1
4,"L13",-0.630033,2,"Col0","CG",250101,"15:33:23.886","Yes",1
5,"L13",-0.597832,2,"Col0","CG",250101,"15:33:24.886","Yes",1
6,"L13",-0.613876,2,"Col0","CG",250101,"15:33:25.886","Yes",1
7,"L13",-0.594267,2,"Col0","CG",250101,"15:33:26.886","Yes",1
8,"L13",-0.610751,2,"Col0","CG",250101,"15:33:27.886","Yes",1
9,"L13",-0.60885,2,"Col0","CG",250101,"15:33:28.886","Yes",1
10,"L13",-0.564569,2,"Col0","CG",250101,"15:33:29.886","Yes",1
11,"L13",-0.549079,2,"Col0","CG",250101,"15:33:30.886","Yes",1
12,"L13",-0.531674,2,"Col0","CG",250101,"15:33:31.886","Yes",1
13,"L13",-0.521134,2,"Col0","CG",250101,"15:33:32.886","Yes",1
14,"L13",-0.425126,2,"Col0","CG",250101,"15:33:33.886","Yes",1
15,"L13",-0.402378,2,"Col0","CG",250101,"15:33:34.886","Yes",1
16,"L13",-0.379286,2,"Col0","CG",250101,"15:33:35.886","Yes",1
17,"L13",-0.316814,2,"Col0","CG",250101,"15:33:36.886","Yes",1
18,"L13",-0.314181,2,"Col0","CG",250101,"15:33:37.886","Yes",1
19,"L13",-0.175961,2,"Col0","CG",250101,"15:33:38.886","Yes",1
20,"L13",-0.102265,2,"Col0","CG",250101,"15:33:39.886","Yes",1
21,"L13",-0.0931542,2,"Col0","CG",250101,"15:33:40.886","Yes",1
22,"L13",-0.148781,2,"Col0","CG",250101,"15:33:41.886","Yes",1
23,"L13",-0.0920468,2,"Col0","CG",250101,"15:33:42.886","Yes",1
24,"L13",-0.0601522,2,"Col0","CG",250101,"15:33:43.886","Yes",1
25,"L13",-0.0726944,2,"Col0","CG",250101,"15:33:44.886","Yes",1
26,"L13",-0.0716197,2,"Col0","CG",250101,"15:33:45.886","Yes",1
27,"L13",-0.0162167,2,"Col0","CG",250101,"15:33:46.886","Yes",1
28,"L13",-0.047991,2,"Col0","CG",250101,"15:33:47.886","Yes",1
29,"L13",-0.00449759,2,"Col0","CG",250101,"15:33:48.886","Yes",1
30,"L13",0.0213825,2,"Col0","CG",250101,"15:33:49.886","Yes",1
31,"L13",0.0336121,2,"Col0","CG",250101,"15:33:50.886","Yes",1
32,"L13",0.0658151,2,"Col0","CG",250101,"15:33:51.886","Yes",1
33,"L13",0.129306,2,"Col0","CG",250101,"15:33:52.886","Yes",1
34,"L13",0.0878945,2,"Col0","CG",250101,"15:33:53.886","Yes",1
35,"L13",0.0762981,2,"Col0","CG",250101,"15:33:54.886","Yes",1
36,"L13",0.0751496,2,"Col0","CG",250101,"15:33:55.886","Yes",1
37,"L13",0.0514095,2,"Col0","CG",250101,"15:33:56.886","Yes",1
38,"L13",-0.0156942,2,"Col0","CG",250101,"15:33:57.886","Yes",1
39,"L13",-0.0299589,2,"Col0","CG",250101,"15:33:58.886","Yes",1
40,"L13",-0.0590258,2,"Col0","CG",250101,"15:33:59.886","Yes",1
41,"L13",-0.0460631,2,"Col0","CG",250101,"15:34:00.886","Yes",1
42,"L13",-0.0559559,2,"Col0","CG",250101,"15:34:01.886","Yes",1
43,"L13",0.0331602,2,"Col0","CG",250101,"15:34:02.886","Yes",1
44,"L13",-0.00647189,2,"Col0","CG",250101,"15:34:03.886","Yes",1
45,"L13",-0.061344,2,"Col0","CG",250101,"15:34:04.886","Yes",1
46,"L13",-0.0547601,2,"Col0","CG",250101,"15:34:05.886","Yes",1
47,"L13",-0.0249435,2,"Col0","CG",250101,"15:34:06.886","Yes",1
48,"L13",-0.000609044,2,"Col0","CG",250101,"15:34:07.886","Yes",1
49,"L13",-0.0323627,2,"Col0","CG",250101,"15:34:08.886","Yes",1
50,"L13",-0.0398319,2,"Col0","CG",250101,"15:34:09.886","Yes",1
51,"L13",-0.059281,2,"Col0","CG",250101,"15:34:10.886","Yes",1
52,"L13",-0.0172222,2,"Col0","CG",250101,"15:34:11.886","Yes",1
53,"L13",-0.0614758,2,"Col0","CG",250101,"15:34:12.886","Yes",1
54,"L13",0.0138362,2,"Col0","CG",250101,"15:34:13.886","Yes",1
55,"L13",0.0434178,2,"Col0","CG",250101,"15:34:14.886","Yes",1
56,"L13",0.0739722,2,"Col0","CG",250101,"15:34:15.886","Yes",1
57,"L13",0.00590503,2,"Col0","CG",250101,"15:34:16.886","Yes",1
58,"L13",-0.0305239,2,"Col0","CG",250101,"15:34:17.886","Yes",1
59,"L13",-0.0372278,2,"Col0","CG",250101,"15:34:18.886","Yes",1
60,"L13",-0.0430226,2,"Col0","CG",250101,"15:34:19.886","Yes",1
61,"L13",-0.0701218,2,"Col0","CG",250101,"15:34:20.886","Yes",1
62,"L13",-0.0446811,2,"Col0","CG",250101,"15:34:21.886","Yes",1
63,"L13",-0.0820865,2,"Col0","CG",250101,"15:34:22.886","Yes",1
64,"L13",-0.0648705,2,"Col0","CG",250101,"15:34:23.886","Yes",1
65,"L13",-0.0291848,2,"Col0","CG",250101,"15:34:24.886","Yes",1
66,"L13",-0.0505187,2,"Col0","CG",250101,"15:34:25.886","Yes",1
67,"L13",-0.0325348,2,"Col0","CG",250101,"15:34:26.886","Yes",1
68,"L13",-0.0297316,2,"Col0","CG",250101,"15:34:27.886","Yes",1
69,"L13",-0.0659443,2,"Col0","CG",250101,"15:34:28.886","Yes",1
70,"L13",-0.0752775,2,"Col0","CG",250101,"15:34:29.886","Yes",1
71,"L13",-0.070183,2,"Col0","CG",250101,"15:34:30.886","Yes",1
72,"L13",-0.0493151,2,"Col0","CG",250101,"15:34:31.886","Yes",1
73,"L13",-0.0606868,2,"Col0","CG",250101,"15:34:32.886","Yes",1
74,"L13",-0.0729172,2,"Col0","CG",250101,"15:34:33.886","Yes",1
75,"L13",-0.0668806,2,"Col0","CG",250101,"15:34:34.886","Yes",1
76,"L13",-0.0706227,2,"Col0","CG",250101,"15:34:35.886","Yes",1
77,"L13",-0.0759381,2,"Col0","CG",250101,"15:34:36.886","Yes",1
78,"L13",-0.116937,2,"Col0","CG",250101,"15:34:37.886","Yes",1
79,"L13",-0.207211,2,"Col0","CG",250101,"15:34:38.886","Yes",1
80,"L13",-0.263338,2,"Col0","CG",250101,"15:34:39.886","Yes",1
81,"L13",-0.272434,2,"Col0","CG",250101,"15:34:40.886","Yes",1
82,"L13",-0.302917,2,"Col0","CG",250101,"15:34:41.886","Yes",1
83,"L13",-0.341479,2,"Col0","CG",250101,"15:34:42.886","Yes",1
84,"L13",-0.410419,2,"Col0","CG",250101,"15:34:43.886","Yes",1
85,"L13",-0.44084,2,"Col0","CG",250101,"15:34:44.886","Yes",1
86,"L13",-0.429119,2,"Col0","CG",250101,"15:34:45.886","Yes",1
87,"L13",-0.457265,2,"Col0","CG",250101,"15:34:46.886","Yes",1
88,"L13",-0.411619,2,"Col0","CG",250101,"15:34:47.886","Yes",1
89,"L13",-0.404326,2,"Col0","CG",250101,"15:34:48.886","Yes",1
90,"L13",-0.429001,2,"Col0","CG",250101,"15:34:49.886","Yes",1
91,"L13",-0.524389,2,"Col0","CG",250101,"15:34:50.886","Yes",1
NA,"L13",NA,2,"Col0","CG",250101,"F1","Yes",1
92,"L13",-0.59009,2,"Col0","CG",250101,"15:34:51.886","Yes",1
93,"L13",-0.681433,2,"Col0","CG",250101,"15:34:52.886","Yes",1
NA,"L13",NA,2,"Col0","CG",250101,"F1","Yes",1
94,"L13",-0.741344,2,"Col0","CG",250101,"15:34:53.886","Yes",1
95,"L13",-0.673648,2,"Col0","CG",250101,"15:34:54.886","Yes",1
96,"L13",-1.06629,2,"Col0","CG",250101,"15:34:55.886","Yes",1
97,"L13",-0.824547,2,"Col0","CG",250101,"15:34:56.886","Yes",1
98,"L13",-0.820733,2,"Col0","CG",250101,"15:34:57.886","Yes",1
99,"L13",-0.795546,2,"Col0","CG",250101,"15:34:58.886","Yes",1
100,"L13",-0.879106,2,"Col0","CG",250101,"15:34:59.886","Yes",1
101,"L13",-0.934859,2,"Col0","CG",250101,"15:35:00.886","Yes",1
102,"L13",-0.985799,2,"Col0","CG",250101,"15:35:01.886","Yes",1
103,"L13",-0.982373,2,"Col0","CG",250101,"15:35:02.886","Yes",1
104,"L13",-1.05365,2,"Col0","CG",250101,"15:35:03.886","Yes",1
105,"L13",-1.17825,2,"Col0","CG",250101,"15:35:04.886","Yes",1
106,"L13",-1.2439,2,"Col0","CG",250101,"15:35:05.886","Yes",1
107,"L13",-1.30118,2,"Col0","CG",250101,"15:35:06.886","Yes",1
108,"L13",-1.34813,2,"Col0","CG",250101,"15:35:07.886","Yes",1
109,"L13",-1.38172,2,"Col0","CG",250101,"15:35:08.886","Yes",1
110,"L13",-1.45156,2,"Col0","CG",250101,"15:35:09.886","Yes",1
111,"L13",-1.46452,2,"Col0","CG",250101,"15:35:10.886","Yes",1
112,"L13",-1.77265,2,"Col0","CG",250101,"15:35:11.886","Yes",1
113,"L13",-2.14912,2,"Col0","CG",250101,"15:35:12.886","Yes",1
114,"L13",-2.46139,2,"Col0","CG",250101,"15:35:13.886","Yes",1
115,"L13",-2.63536,2,"Col0","CG",250101,"15:35:14.886","Yes",1
116,"L13",-2.82312,2,"Col0","CG",250101,"15:35:15.886","Yes",1
117,"L13",-2.98269,2,"Col0","CG",250101,"15:35:16.886","Yes",1
NA,"L13",NA,2,"Col0","CG",250101,"F1","Yes",1
118,"L13",-9.16027,2,"Col0","CG",250101,"15:35:17.886","Yes",1
119,"L13",-2.77583,2,"Col0","CG",250101,"15:35:18.886","Yes",1
120,"L13",-1.49873,2,"Col0","CG",250101,"15:35:19.886","Yes",1
NA,"L13",NA,2,"Col0","CG",250101,"F1","Yes",1
121,"L13",-1.22015,2,"Col0","CG",250101,"15:35:20.886","Yes",1
122,"L13",0.494776,2,"Col0","CG",250101,"15:35:21.886","Yes",1
123,"L13",0.53447,2,"Col0","CG",250101,"15:35:22.886","Yes",1
124,"L13",0.695801,2,"Col0","CG",250101,"15:35:23.886","Yes",1
125,"L13",0.76796,2,"Col0","CG",250101,"15:35:24.886","Yes",1
126,"L13",-0.345748,2,"Col0","CG",250101,"15:35:25.886","Yes",1
127,"L13",1.91737,2,"Col0","CG",250101,"15:35:26.886","Yes",1
128,"L13",1.78395,2,"Col0","CG",250101,"15:35:27.886","Yes",1
129,"L13",1.89417,2,"Col0","CG",250101,"15:35:28.886","Yes",1
130,"L13",1.87658,2,"Col0","CG",250101,"15:35:29.886","Yes",1
131,"L13",1.76916,2,"Col0","CG",250101,"15:35:30.886","Yes",1
132,"L13",1.69798,2,"Col0","CG",250101,"15:35:31.886","Yes",1
133,"L13",1.72837,2,"Col0","CG",250101,"15:35:32.886","Yes",1
134,"L13",1.68198,2,"Col0","CG",250101,"15:35:33.886","Yes",1
135,"L13",1.62371,2,"Col0","CG",250101,"15:35:34.886","Yes",1
136,"L13",1.57836,2,"Col0","CG",250101,"15:35:35.886","Yes",1
137,"L13",1.59231,2,"Col0","CG",250101,"15:35:36.886","Yes",1
138,"L13",1.5853,2,"Col0","CG",250101,"15:35:37.886","Yes",1
139,"L13",1.61801,2,"Col0","CG",250101,"15:35:38.886","Yes",1
140,"L13",1.5876,2,"Col0","CG",250101,"15:35:39.886","Yes",1
141,"L13",1.59557,2,"Col0","CG",250101,"15:35:40.886","Yes",1
142,"L13",1.56254,2,"Col0","CG",250101,"15:35:41.886","Yes",1
143,"L13",1.60063,2,"Col0","CG",250101,"15:35:42.886","Yes",1
144,"L13",1.53039,2,"Col0","CG",250101,"15:35:43.886","Yes",1
145,"L13",1.76024,2,"Col0","CG",250101,"15:35:44.886","Yes",1
146,"L13",2.73763,2,"Col0","CG",250101,"15:35:45.886","Yes",1
147,"L13",4.24823,2,"Col0","CG",250101,"15:35:46.886","Yes",1
148,"L13",5.79139,2,"Col0","CG",250101,"15:35:47.886","Yes",1
149,"L13",7.40109,2,"Col0","CG",250101,"15:35:48.886","Yes",1
150,"L13",8.95585,2,"Col0","CG",250101,"15:35:49.886","Yes",1
151,"L13",10.713,2,"Col0","CG",250101,"15:35:50.886","Yes",1
152,"L13",9.97258,2,"Col0","CG",250101,"15:35:51.886","Yes",1
153,"L13",7.15581,2,"Col0","CG",250101,"15:35:52.886","Yes",1
154,"L13",-0.596918,2,"Col0","CG",250101,"15:35:53.886","Yes",1
