"Date","Stim","id","Leaf","bl.1st","maxDepol","hyperpol.amplitude","hyperpol.slope","depol.slope.frame","maxHyperpol","halfmax.depol.frame","depol.slope","depol.amplitude","halfmax.repol.frame","maxRepol","hyperpol.amplitude.2nd","bl.2nd","depol.duration","hyperpol.duration","stimFrame"
250101,"CG",1,"L08",-3.23401574229692,-100.890033333333,0.354752408963585,0.0348433333333333,-25,-2.87926333333333,-3,-35.8234333333333,-103.769296666667,54,-41.206,1.75107896174864,-42.9570789617486,57,22,121
250101,"CG",1,"L13",-0.497976933002801,-74.8358666666667,10.3784535996695,1.64053666666667,30,9.88047666666667,36,-24.7080273333333,-84.7163433333333,163,-15.0072833333333,0.498397267759568,-15.5056806010929,127,6,121
250101,"CG",2,"L08",0.445389856028369,-42.6382333333333,27.0666768106383,9.79368666666667,0,27.5120666666667,13,-18.2640333333333,-70.1503,36,5.14972666666667,12.3470650546448,-7.19733838797814,23,13,96
250101,"CG",2,"L13",0.160391951950355,-50.9053,29.8574080480496,6.58195333333333,34,30.0178,41,-24.6288333333333,-80.9231,94,8.05368,24.0763256284153,-16.0226456284153,53,7,96
