"Date","Stim","id","Leaf","bl.1st","maxDepol","hyperpol.amplitude","hyperpol.slope","depol.slope.frame","maxHyperpol","halfmax.depol.frame","depol.slope","depol.amplitude","halfmax.repol.frame","maxRepol","hyperpol.amplitude.2nd","bl.2nd","depol.duration","hyperpol.duration","stimFrame"
250101,"CG",1,"L08",-0.314345114139194,-78.3050666666667,1.82779844747253,0.0710700000000001,-18,1.51345333333333,10,-20.7886333333333,-79.81852,39,-22.2399333333333,0.605771311475408,-22.8457046448087,29,28,93
250101,"CG",1,"L13",2.40207227106227,-34.3374,27.2414943956044,4.0957,39,29.6435666666667,45,-11.3133633333333,-63.9809666666667,385,-10.3923333333333,2.81483196721311,-13.2071653005464,340,6,93
250101,"CG",2,"L08",-0.12167249122807,-73.4941666666667,-3.22617084210526,4.37846666666667,-9,-3.34784333333333,-2,-24.3786833333333,-76.84201,32,-5.63849666666667,13.1082743715847,-18.7467710382514,34,7,116
250101,"CG",2,"L13",-0.603349316654971,-6.71239333333333,28.3908826499883,4.15031,29,27.7875333333333,37,-9.85691,-34.4999266666667,188,8.89900333333333,1.32598114754098,7.57302218579235,151,8,116
