Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L08.2PG_Col.0	E4_L13.2
140.4	-0.289706	-0.00015375	-0.862355	0.0790353
140.41	-0.289931	0.000231786	-0.861682	0.0792903
140.42	-0.290539	-0.000257854	-0.861865	0.0795197
140.43	-0.290675	-0.000110715	-0.861578	0.0794365
140.44	-0.291352	-0.000319085	-0.861634	0.0795737
140.45	-0.291497	-0.000166452	-0.86123	0.0795267
140.46	-0.291966	-0.000227106	-0.86145	0.0797547
140.47	-0.292061	0.000126161	-0.861372	0.0800267
140.48	-0.292908	-0.000177384	-0.861412	0.0801018
140.49	-0.293068	-7.20216e-05	-0.861176	0.0801083
140.5	-0.293663	-0.000139008	-0.861437	0.0801398
140.51	-0.293536	0.00018126	-0.860786	0.0801982
140.52	-0.29451	-0.000189094	-0.860863	0.0800095
140.53	-0.29488	7.38176e-06	-0.860655	0.0801335
140.54	-0.295409	-0.000315924	-0.860716	0.0802956
140.55	-0.295415	3.19755e-05	-0.860589	0.0803802
140.56	-0.295725	-0.000416472	-0.860614	0.0806487
140.57	-0.295847	-0.000160878	-0.860626	0.0805582
140.58	-0.296547	-0.000243998	-0.860566	0.0808783
140.59	-0.296726	-9.89685e-05	-0.860077	0.0809435
140.6	-0.297737	-0.000348584	-0.860084	0.0809333
140.61	-0.297639	-0.000212024	-0.859701	0.0810352
140.62	-0.298151	-0.000154468	-0.860032	0.0811328
140.63	-0.298607	-0.000253046	-0.85939	0.0813061
140.64	-0.299238	-0.000406507	-0.859689	0.0812486
140.65	-0.299212	7.80814e-06	-0.859437	0.0813226
140.66	-0.30001	-0.000363113	-0.859703	0.0814682
140.67	-0.300129	-0.000369443	-0.859406	0.0814947
140.68	-0.300693	-0.000237034	-0.859166	0.0816769
140.69	-0.300722	9.0463e-05	-0.858959	0.0818384
140.7	-0.301388	-0.000151258	-0.859006	0.0819255
140.71	-0.301663	-0.000115931	-0.858873	0.0819696
140.72	-0.30224	-0.000325638	-0.858783	0.0821997
140.73	-0.302559	-9.63693e-05	-0.858654	0.082275
140.74	-0.303327	-0.000283459	-0.858488	0.0822146
140.75	-0.303288	-0.000172874	-0.858591	0.0823511
140.76	-0.303964	-0.00022949	-0.858512	0.0824094
140.77	-0.304161	8.19343e-05	-0.858223	0.0825978
140.78	-0.304634	-0.000193412	-0.858404	0.0827129
140.79	-0.3048	0.000204936	-0.858101	0.082809
140.8	-0.30549	-0.000307756	-0.857663	0.0826472
140.81	-0.305652	0.000127562	-0.857218	0.0830327
140.82	-0.306349	-0.000119402	-0.857334	0.0830213
140.83	-0.306383	8.7371e-05	-0.85704	0.0829621
140.84	-0.307174	-0.000219202	-0.857031	0.0832741
140.85	-0.30743	0.000336926	-0.856919	0.083454
140.86	-0.307994	-0.000213974	-0.85688	0.0836056
140.87	-0.308144	1.44991e-05	-0.856567	0.0837391
140.88	-0.308837	-0.000403309	-0.857059	0.0836246
140.89	-0.308952	-3.37529e-05	-0.856835	0.0837759
140.9	-0.309687	-0.000237807	-0.856901	0.0839622
140.91	-0.309783	0.000346345	-0.856432	0.08412
140.92	-0.310341	-0.000140516	-0.856507	0.084198
140.93	-0.310365	0.000330082	-0.856363	0.0842188
140.94	-0.311024	-3.01035e-05	-0.856144	0.084437
140.95	-0.311095	2.20397e-05	-0.856067	0.0844165
140.96	-0.311892	-0.000200499	-0.855887	0.0845839
140.97	-0.311923	0.000275318	-0.855538	0.0848095
140.98	-0.312444	-0.000124501	-0.855503	0.0849151
140.99	-0.312564	7.29085e-05	-0.85549	0.0849517
141	-0.313173	-0.000169445	-0.855097	0.0849572
141.01	-0.313474	0.0001141	-0.854707	0.0850178
141.02	-0.314279	9.49906e-05	-0.854913	0.0851851
141.03	-0.314271	0.000169128	-0.854175	0.0852519
141.04	-0.314816	-0.000180753	-0.854527	0.0854692
141.05	-0.315123	0.000526525	-0.854173	0.0857302
141.06	-0.315882	-0.000266789	-0.854259	0.0858567
141.07	-0.315883	-2.55988e-05	-0.853741	0.0858909
141.08	-0.31664	-6.49313e-05	-0.854268	0.0860719
141.09	-0.316942	0.00011608	-0.853533	0.086139
141.1	-0.317466	-0.000110068	-0.853917	0.0861934
141.11	-0.317472	9.6527e-05	-0.853213	0.0862297
141.12	-0.318196	-9.9582e-05	-0.853448	0.0863977
141.13	-0.318472	5.44882e-05	-0.852827	0.0865866
141.14	-0.319147	-0.000206739	-0.853349	0.086423
141.15	-0.319333	0.000299473	-0.85308	0.0865302
141.16	-0.320126	6.9656e-05	-0.853182	0.0866689
141.17	-0.320083	0.000279099	-0.852542	0.0870322
141.18	-0.32082	-0.000111981	-0.852813	0.0868125
141.19	-0.321386	-6.62779e-05	-0.852167	0.086967
141.2	-0.321829	-0.000194284	-0.852316	0.0870836
141.21	-0.321892	0.000333148	-0.852131	0.0872826
141.22	-0.322746	7.05765e-06	-0.852413	0.0872732
141.23	-0.322976	0.000421333	-0.85172	0.0872938
141.24	-0.323561	-7.96167e-06	-0.852355	0.0874939
141.25	-0.323906	-4.34938e-05	-0.851647	0.0877044
141.26	-0.324659	-3.67618e-05	-0.852032	0.0877359
141.27	-0.324808	0.000386769	-0.851545	0.0876828
141.28	-0.325317	0.000166318	-0.85207	0.0879261
141.29	-0.325367	0.000537237	-0.851474	0.0882723
141.3	-0.326162	-2.0155e-05	-0.851782	0.0881087
141.31	-0.326411	9.18179e-05	-0.850962	0.08823
141.32	-0.327189	0.000119801	-0.851013	0.0884286
141.33	-0.327437	0.000310623	-0.850472	0.0886134
141.34	-0.328072	8.14274e-05	-0.851023	0.0886589
141.35	-0.328459	0.000349864	-0.850606	0.088881
141.36	-0.328955	3.86351e-05	-0.850792	0.0887662
141.37	-0.329055	2.80416e-05	-0.850622	0.0890749
141.38	-0.329861	0.000122355	-0.850449	0.0891311
141.39	-0.330169	0.000339722	-0.84983	0.0890627
141.4	-0.330516	8.92027e-06	-0.850019	0.0892285
141.41	-0.330777	0.000210294	-0.849557	0.0892323
141.42	-0.331378	8.25259e-05	-0.849669	0.0894028
141.43	-0.33156	0.000426788	-0.849406	0.0895366
141.44	-0.332479	0.000142804	-0.84957	0.0895479
141.45	-0.332493	0.000152375	-0.849024	0.0896119
141.46	-0.333539	-2.37978e-05	-0.849384	0.0896654
141.47	-0.33364	0.00032637	-0.848804	0.089926
141.48	-0.33442	0.000214253	-0.849015	0.0897822
141.49	-0.334487	2.63231e-05	-0.848477	0.089985
141.5	-0.335214	5.07294e-05	-0.848557	0.0900875
141.51	-0.335254	6.63515e-05	-0.847832	0.0901441
141.52	-0.335969	-1.9368e-05	-0.848173	0.0903727
141.53	-0.336446	0.000190077	-0.847885	0.0903785
141.54	-0.337185	6.00051e-05	-0.848167	0.0904642
141.55	-0.337418	1.92869e-07	-0.847465	0.0905422
141.56	-0.337872	-0.000250641	-0.847408	0.0906994
141.57	-0.337832	0.000383412	-0.847127	0.0908396
141.58	-0.338807	0.000248657	-0.8475	0.0909337
141.59	-0.338961	0.000188499	-0.846961	0.0909566
141.6	-0.33984	-0.00011264	-0.847476	0.0911257
141.61	-0.339871	0.000120061	-0.847113	0.0913575
141.62	-0.340802	0.000155207	-0.847022	0.0914734
141.63	-0.341023	0.000165914	-0.846506	0.0915631
141.64	-0.341915	-0.000121537	-0.846825	0.0915737
141.65	-0.341781	0.000201815	-0.846591	0.0918533
141.66	-0.3429	-0.000128979	-0.846755	0.0918785
141.67	-0.34305	0.000186082	-0.846287	0.0920004
141.68	-0.343551	7.49319e-06	-0.846502	0.0920919
141.69	-0.343726	0.000116827	-0.846219	0.0921589
141.7	-0.344548	-1.77831e-05	-0.846589	0.0921964
141.71	-0.344822	0.000310098	-0.845759	0.0924272
141.72	-0.345566	-0.000122439	-0.845803	0.0925159
141.73	-0.345845	4.85232e-05	-0.845597	0.092526
141.74	-0.346544	-3.45875e-05	-0.845678	0.0925744
141.75	-0.346645	0.0002739	-0.845707	0.0928288
141.76	-0.347451	0.000180413	-0.845625	0.0929975
141.77	-0.347879	0.00049525	-0.845459	0.0932506
141.78	-0.348602	8.96841e-05	-0.845482	0.0931214
141.79	-0.34877	0.000363251	-0.845232	0.0932443
141.8	-0.349498	-2.42167e-06	-0.845244	0.0931327
141.81	-0.349543	0.000329162	-0.844724	0.0932932
141.82	-0.350136	2.66508e-05	-0.844792	0.0935189
141.83	-0.350717	0.00056615	-0.844478	0.0937441
141.84	-0.351445	0.00020713	-0.844442	0.0937835
141.85	-0.351795	0.000588973	-0.843984	0.0938746
141.86	-0.352636	7.69706e-05	-0.844281	0.093889
141.87	-0.352894	0.00045896	-0.843945	0.0941282
141.88	-0.353747	-0.000148617	-0.843866	0.0941185
141.89	-0.353993	0.000750352	-0.843319	0.0942436
141.9	-0.354711	7.08929e-06	-0.843432	0.0942407
141.91	-0.354974	0.00042007	-0.843105	0.0943032
141.92	-0.355636	0.000338139	-0.843557	0.0942928
141.93	-0.356098	0.000485122	-0.842695	0.0945418
141.94	-0.356889	-0.000117947	-0.843162	0.0946296
141.95	-0.357236	0.000357682	-0.84242	0.0946914
141.96	-0.358214	2.52947e-05	-0.842913	0.094656
141.97	-0.358203	0.000558243	-0.842195	0.0948862
141.98	-0.359085	2.94947e-05	-0.842603	0.0949972
141.99	-0.359391	0.000257264	-0.842321	0.0951908
142	-0.360144	0.000112189	-0.842394	0.0951551
142.01	-0.360579	0.000304996	-0.841975	0.0952892
142.02	-0.361409	-0.000141153	-0.842328	0.0955004
142.03	-0.361823	0.000200857	-0.841417	0.0954675
142.04	-0.362493	-8.58551e-06	-0.841911	0.0955897
142.05	-0.362888	0.000329535	-0.841201	0.0958085
142.06	-0.36395	2.45682e-05	-0.841403	0.095918
142.07	-0.36418	0.000656848	-0.840926	0.0961375
142.08	-0.364945	0.000181922	-0.841169	0.0962156
142.09	-0.365565	0.000356744	-0.840732	0.0962093
142.1	-0.366179	-0.000141749	-0.84109	0.0964047
142.11	-0.366309	0.000320256	-0.840632	0.0964685
142.12	-0.367341	-0.000161287	-0.840941	0.0964761
142.13	-0.367356	0.00038124	-0.840034	0.0966824
142.14	-0.368394	-9.25889e-05	-0.840307	0.096643
142.15	-0.369056	0.000230021	-0.839507	0.0969091
142.16	-0.369647	5.21461e-05	-0.839965	0.0968757
142.17	-0.369723	0.000281006	-0.839493	0.0971537
142.18	-0.370845	-3.00527e-05	-0.839756	0.0971233
142.19	-0.371077	0.000290811	-0.839161	0.0973195
142.2	-0.372028	6.20619e-05	-0.839871	0.097389
142.21	-0.372652	0.000174863	-0.839161	0.097214
142.22	-0.373521	0.00022869	-0.839375	0.0974843
142.23	-0.373831	0.000594726	-0.838907	0.0975636
142.24	-0.374553	0.000324465	-0.839064	0.0976615
142.25	-0.37528	0.000540834	-0.83852	0.097662
142.26	-0.375873	0.000105981	-0.838919	0.0979678
142.27	-0.376151	0.000479694	-0.837949	0.0979704
142.28	-0.376918	0.000199342	-0.838514	0.0980314
142.29	-0.377693	0.000214012	-0.837806	0.0981824
142.3	-0.378588	-4.49906e-05	-0.837842	0.0983487
142.31	-0.379103	0.000413494	-0.837101	0.0984055
142.32	-0.379985	0.000192266	-0.83769	0.0986045
142.33	-0.380592	0.000676611	-0.837223	0.0986402
142.34	-0.38143	0.000171933	-0.837613	0.0987966
142.35	-0.381691	0.000142448	-0.836846	0.0990463
142.36	-0.382541	0.000143515	-0.837159	0.099114
142.37	-0.383027	0.000199871	-0.836732	0.0990911
142.38	-0.384061	6.47436e-05	-0.837146	0.0989499
142.39	-0.384288	0.000465727	-0.836304	0.0992848
142.4	-0.385321	0.00021459	-0.836968	0.0992906
142.41	-0.385574	0.000617694	-0.836249	0.0993272
142.42	-0.386635	0.000105799	-0.836663	0.0994563
142.43	-0.387092	0.00053255	-0.836097	0.099439
142.44	-0.387905	0.000199646	-0.83615	0.0996402
142.45	-0.388381	0.000610906	-0.835718	0.0996467
142.46	-0.389311	0.000191172	-0.835829	0.0997621
142.47	-0.389579	0.000330089	-0.835266	0.0999864
142.48	-0.390568	0.000161987	-0.835639	0.100152
142.49	-0.391113	0.000267928	-0.835384	0.0999953
142.5	-0.392291	0.00018834	-0.835444	0.100187
142.51	-0.3926	0.000526615	-0.835021	0.100369
142.52	-0.393631	0.000142144	-0.835207	0.100428
142.53	-0.393877	-0.0001099	-0.834448	0.100495
142.54	-0.394969	5.75841e-05	-0.834764	0.100799
142.55	-0.395531	0.000372482	-0.834188	0.100809
142.56	-0.396371	-8.89611e-05	-0.834505	0.100952
142.57	-0.396975	0.000285223	-0.833702	0.101185
142.58	-0.39781	1.44062e-05	-0.834065	0.101287
142.59	-0.398297	0.000196014	-0.83371	0.101453
142.6	-0.399314	6.47578e-05	-0.833797	0.101541
142.61	-0.3999	0.000402981	-0.8332	0.101578
142.62	-0.400838	0.000160322	-0.833383	0.101717
142.63	-0.401261	9.05563e-05	-0.832866	0.101697
142.64	-0.402451	0.000245654	-0.83328	0.101898
142.65	-0.40279	0.000274049	-0.832564	0.101901
142.66	-0.403713	-0.000201337	-0.83304	0.102079
142.67	-0.404119	4.72818e-05	-0.832632	0.102324
142.68	-0.40542	0.000170474	-0.832659	0.102274
142.69	-0.406072	0.000152475	-0.831887	0.10227
142.7	-0.407106	7.2533e-05	-0.832647	0.102267
142.71	-0.407782	0.000200989	-0.832138	0.102569
142.72	-0.408487	6.93947e-05	-0.832216	0.102937
142.73	-0.409064	0.000335461	-0.832028	0.102952
142.74	-0.4101	0.000205991	-0.832106	0.102998
142.75	-0.410597	0.000408464	-0.831511	0.103157
142.76	-0.412005	6.01616e-05	-0.831757	0.103131
142.77	-0.41243	0.000439848	-0.831189	0.103382
142.78	-0.413325	2.82446e-05	-0.831452	0.103326
142.79	-0.414203	0.000312737	-0.831692	0.103268
142.8	-0.415172	0.000233635	-0.831408	0.103584
142.81	-0.415619	0.000603423	-0.830995	0.103724
142.82	-0.41685	0.000165402	-0.831	0.103971
142.83	-0.417463	0.000398259	-0.830723	0.103803
142.84	-0.418232	-6.26359e-06	-0.830572	0.103949
142.85	-0.418745	0.0003578	-0.830305	0.104017
142.86	-0.419744	0.000175423	-0.830392	0.104043
142.87	-0.420476	0.000481006	-0.829917	0.10439
142.88	-0.421536	0.00011051	-0.830268	0.104328
142.89	-0.422178	0.000373995	-0.829723	0.104338
142.9	-0.423031	-9.47624e-05	-0.829454	0.104478
142.91	-0.42375	0.000350128	-0.829286	0.104536
142.92	-0.424705	0.000186641	-0.82955	0.104717
142.93	-0.42521	0.000442809	-0.829179	0.104703
142.94	-0.426293	0.000416003	-0.829133	0.104863
142.95	-0.427022	0.000456943	-0.828548	0.105107
142.96	-0.427805	6.9033e-06	-0.828781	0.10508
142.97	-0.428711	0.000521343	-0.827934	0.105217
142.98	-0.429754	0.00015821	-0.828615	0.105415
142.99	-0.43011	0.000513835	-0.828037	0.105423
143	-0.43113	0.000197473	-0.828144	0.105635
143.01	-0.431757	0.000580952	-0.827327	0.105536
143.02	-0.432871	9.60323e-05	-0.827697	0.105642
143.03	-0.433421	0.000343258	-0.827239	0.105731
143.04	-0.434494	0.00010183	-0.827545	0.106011
143.05	-0.435056	0.000242754	-0.826927	0.106109
143.06	-0.436183	-1.30837e-06	-0.827326	0.106239
143.07	-0.436401	0.000588285	-0.826639	0.106246
143.08	-0.437648	3.87772e-05	-0.827152	0.106393
143.09	-0.438283	0.000419732	-0.826222	0.106622
143.1	-0.439431	5.44313e-05	-0.826672	0.106595
143.11	-0.440316	0.000271603	-0.82602	0.106613
143.12	-0.441323	8.44253e-05	-0.826459	0.106785
143.13	-0.441863	0.000421682	-0.825535	0.106953
143.14	-0.44283	8.6642e-05	-0.826266	0.106965
143.15	-0.443237	0.000505215	-0.825539	0.107093
143.16	-0.444305	0.000254613	-0.825798	0.107352
143.17	-0.44492	0.000602375	-0.825165	0.107416
143.18	-0.445952	0.000178511	-0.82528	0.10761
143.19	-0.446862	0.000561856	-0.82506	0.107748
143.2	-0.447708	0.000392385	-0.82521	0.10767
143.21	-0.448476	0.000654601	-0.824372	0.107877
143.22	-0.449511	0.000299866	-0.825047	0.108144
143.23	-0.450156	0.000434081	-0.824601	0.108229
143.24	-0.451228	-5.77642e-05	-0.824986	0.108393
143.25	-0.452085	0.00052565	-0.824195	0.108506
143.26	-0.453068	0.000255904	-0.824618	0.108703
143.27	-0.453699	0.000625492	-0.824573	0.108601
143.28	-0.454564	0.000137914	-0.824409	0.108658
143.29	-0.455376	0.000451892	-0.823131	0.108643
143.3	-0.456539	0.000227624	-0.823876	0.108852
143.31	-0.456964	0.000654215	-0.823015	0.109114
143.32	-0.458026	0.000261171	-0.823664	0.109209
143.33	-0.458677	0.000629253	-0.822784	0.109138
143.34	-0.459592	0.000240611	-0.823153	0.109342
143.35	-0.460394	0.000771237	-0.822507	0.109433
143.36	-0.461343	0.000126462	-0.822888	0.109545
143.37	-0.46177	0.000494734	-0.821948	0.109834
143.38	-0.463016	0.000155721	-0.822512	0.109908
143.39	-0.463792	0.000626815	-0.821916	0.10984
143.4	-0.464798	0.000501535	-0.822354	0.110165
143.41	-0.465377	0.000638198	-0.821729	0.110115
143.42	-0.466289	1.28477e-06	-0.821866	0.110307
143.43	-0.466776	0.000268298	-0.821363	0.110669
143.44	-0.468073	-5.66109e-05	-0.821681	0.110566
143.45	-0.468654	0.000126062	-0.820794	0.11069
143.46	-0.469577	0.000292466	-0.821162	0.110909
143.47	-0.470076	0.000506586	-0.820736	0.110883
143.48	-0.47123	0.000467484	-0.821228	0.111095
143.49	-0.471709	0.000553963	-0.820576	0.111213
143.5	-0.472872	0.000267994	-0.82116	0.111198
143.51	-0.473349	0.000428186	-0.820439	0.111354
143.52	-0.474484	0.000451359	-0.820289	0.111495
143.53	-0.475349	0.000391966	-0.819944	0.111416
143.54	-0.476316	0.000270478	-0.820248	0.111659
143.55	-0.476697	0.000446728	-0.819599	0.111778
143.56	-0.478018	0.00032467	-0.820108	0.111695
143.57	-0.47844	0.000564672	-0.819029	0.11197
143.58	-0.479692	0.000335623	-0.819251	0.112098
143.59	-0.480271	0.00073386	-0.818523	0.112203
143.6	-0.481444	0.00022326	-0.818973	0.11233
143.61	-0.482049	0.000406134	-0.818492	0.112555
143.62	-0.483014	0.000241502	-0.818754	0.112696
143.63	-0.483627	0.000476007	-0.818104	0.112781
143.64	-0.484651	0.000289399	-0.818398	0.113126
143.65	-0.485347	0.000432216	-0.817595	0.113232
143.66	-0.486492	0.000301963	-0.818205	0.113171
143.67	-0.486967	0.000369578	-0.8174	0.113188
143.68	-0.488096	0.000104449	-0.817706	0.113233
143.69	-0.488755	0.0003116	-0.817067	0.113373
143.7	-0.489903	0.000174901	-0.817477	0.113606
143.71	-0.490222	0.000350281	-0.816711	0.113741
143.72	-0.491498	0.000102441	-0.817276	0.113872
143.73	-0.492079	0.000551136	-0.816913	0.113928
143.74	-0.493036	8.43475e-05	-0.816791	0.114027
143.75	-0.493769	0.000557277	-0.81623	0.114197
143.76	-0.494985	0.000257893	-0.816768	0.114241
143.77	-0.495434	0.000692585	-0.816621	0.114219
143.78	-0.496691	0.000147457	-0.81645	0.11439
143.79	-0.49749	0.00053993	-0.815989	0.11463
143.8	-0.498513	0.00026663	-0.816231	0.114886
143.81	-0.499156	0.000413809	-0.815607	0.11486
143.82	-0.500373	0.00016859	-0.815723	0.115024
143.83	-0.50083	0.000724828	-0.815237	0.11513
143.84	-0.502064	0.000329643	-0.815542	0.115255
143.85	-0.503071	0.00069868	-0.815029	0.115087
143.86	-0.504032	0.000425062	-0.815282	0.115426
143.87	-0.50471	0.000700902	-0.814614	0.115538
143.88	-0.505709	0.000442525	-0.814898	0.115562
143.89	-0.506163	0.000932424	-0.814479	0.115894
143.9	-0.507545	0.0004685	-0.814512	0.11604
143.91	-0.508248	0.00095307	-0.814041	0.11613
143.92	-0.509331	0.000593884	-0.814301	0.116205
143.93	-0.510224	0.000472097	-0.813367	0.116272
143.94	-0.51115	0.000355252	-0.813854	0.116301
143.95	-0.511845	0.000615069	-0.81316	0.116277
143.96	-0.512993	0.000334615	-0.813572	0.116417
143.97	-0.51394	0.000496219	-0.812572	0.11669
143.98	-0.51506	7.3053e-05	-0.813012	0.116614
143.99	-0.515613	0.00069969	-0.812622	0.115876
144	-0.516972	0.000181504	-0.812789	0.11678
144.01	-0.517565	0.000371958	-0.812097	0.116773
144.02	-0.518801	0.000398237	-0.812342	0.117122
144.03	-0.519695	0.000573921	-0.81164	0.117201
144.04	-0.520775	0.000418972	-0.812117	0.116888
144.05	-0.521333	0.000547597	-0.811569	0.11739
144.06	-0.522507	0.000357216	-0.811714	0.117633
144.07	-0.523603	0.000479997	-0.811202	0.117915
144.08	-0.524749	0.000359209	-0.811504	0.117788
144.09	-0.525583	0.000497499	-0.810609	0.118108
144.1	-0.52683	0.000525282	-0.811146	0.1183
144.11	-0.527592	0.000703313	-0.810469	0.118392
144.12	-0.528693	0.000265137	-0.810639	0.118364
144.13	-0.529698	0.0007604	-0.81018	0.118336
144.14	-0.530567	0.000271933	-0.810597	0.118507
144.15	-0.531424	0.000736873	-0.810043	0.118603
144.16	-0.532679	0.000198509	-0.810044	0.118679
144.17	-0.533661	0.000505607	-0.809413	0.118738
144.18	-0.534891	0.000242413	-0.80988	0.118879
144.19	-0.535328	0.000437385	-0.809147	0.118956
144.2	-0.536632	0.000398943	-0.809522	0.119006
144.21	-0.537536	0.000775822	-0.809116	0.119282
144.22	-0.538575	8.58192e-05	-0.809243	0.119545
144.23	-0.539565	0.000818631	-0.808444	0.119707
144.24	-0.540924	0.000295057	-0.808776	0.119681
144.25	-0.541729	0.000739451	-0.808066	0.11995
144.26	-0.542682	0.000399859	-0.808617	0.12006
144.27	-0.543423	0.000666514	-0.808094	0.120178
144.28	-0.544688	0.000464309	-0.808341	0.120146
144.29	-0.545571	0.000479423	-0.80761	0.120413
144.3	-0.546654	0.000255227	-0.808203	0.12058
144.31	-0.54779	0.000705872	-0.807326	0.120549
144.32	-0.548722	0.000376263	-0.807643	0.120907
144.33	-0.549725	0.00058492	-0.806685	0.120932
144.34	-0.550617	0.000463144	-0.80715	0.120992
144.35	-0.551758	0.000668633	-0.806703	0.121075
144.36	-0.55273	0.000212931	-0.807101	0.121185
144.37	-0.553466	0.00060043	-0.806246	0.121397
144.38	-0.554453	0.000254896	-0.806437	0.121476
144.39	-0.555478	0.000534852	-0.805765	0.1214
144.4	-0.556895	0.00034042	-0.806091	0.121509
144.41	-0.557464	0.000940002	-0.805855	0.121835
144.42	-0.558735	0.00033341	-0.806102	0.121697
144.43	-0.559596	0.000296274	-0.805525	0.121981
144.44	-0.56062	0.000367275	-0.805905	0.122017
144.45	-0.56162	0.000430331	-0.805176	0.122169
144.46	-0.562844	0.000327635	-0.805445	0.122254
144.47	-0.563493	0.000936655	-0.804474	0.122537
144.48	-0.564711	0.000493348	-0.80497	0.122593
144.49	-0.565556	0.000635493	-0.804028	0.12271
144.5	-0.566844	0.000268113	-0.804624	0.123132
144.51	-0.567725	0.000570201	-0.803825	0.1231
144.52	-0.568775	0.000309669	-0.804277	0.123273
144.53	-0.569638	0.000577452	-0.8036	0.123211
144.54	-0.57084	0.000411203	-0.804054	0.123483
144.55	-0.571431	0.000417736	-0.803404	0.123599
144.56	-0.572862	0.000253282	-0.803581	0.123668
144.57	-0.573728	0.000672129	-0.803122	0.123893
144.58	-0.575096	0.00026571	-0.80361	0.123997
144.59	-0.575969	0.000679113	-0.802725	0.123929
144.6	-0.577262	0.000299735	-0.8032	0.124045
144.61	-0.578073	0.000624621	-0.802467	0.124195
144.62	-0.579123	0.000405923	-0.802905	0.124202
144.63	-0.58006	0.000609645	-0.802379	0.124358
144.64	-0.581265	0.000590123	-0.802444	0.124565
144.65	-0.582243	0.000808093	-0.80205	0.124853
144.66	-0.583465	0.000636357	-0.802053	0.124833
144.67	-0.584099	0.000838148	-0.801533	0.125252
144.68	-0.585244	0.000476251	-0.80157	0.125279
144.69	-0.586366	0.000650981	-0.801117	0.125491
144.7	-0.587672	0.000401101	-0.801317	0.125577
144.71	-0.588624	0.000783187	-0.800725	0.125618
144.72	-0.589693	0.000330999	-0.801105	0.125846
144.73	-0.590732	0.000725451	-0.800735	0.1257
144.74	-0.59181	0.000445041	-0.800681	0.125983
144.75	-0.592725	0.000912763	-0.800266	0.125951
144.76	-0.593912	0.00048932	-0.800368	0.126264
144.77	-0.594707	0.000772708	-0.799905	0.126372
144.78	-0.596075	0.000277875	-0.800032	0.126608
144.79	-0.596965	0.000910438	-0.799498	0.126624
144.8	-0.598344	0.00061953	-0.79997	0.126803
144.81	-0.599354	0.000939035	-0.799219	0.126689
144.82	-0.600295	0.000579493	-0.799022	0.127309
144.83	-0.601368	0.000957432	-0.79824	0.127256
144.84	-0.602601	0.000514442	-0.798664	0.127484
144.85	-0.603477	0.000872519	-0.798199	0.127492
144.86	-0.604697	0.000578735	-0.798479	0.127715
144.87	-0.605837	0.000667258	-0.797561	0.127873
144.88	-0.607191	0.000393556	-0.797969	0.127907
144.89	-0.608015	0.000570441	-0.797491	0.12789
144.9	-0.609182	0.000255059	-0.797772	0.128057
144.91	-0.610102	0.000645451	-0.797037	0.12831
144.92	-0.611572	0.000365906	-0.797449	0.128313
144.93	-0.612633	0.000632052	-0.796643	0.128405
144.94	-0.61366	0.000472928	-0.796934	0.128625
144.95	-0.614731	0.000901942	-0.796515	0.128627
144.96	-0.616128	0.000434869	-0.796887	0.128953
144.97	-0.616919	0.000775474	-0.79595	0.129244
144.98	-0.618133	0.000362557	-0.796094	0.129042
144.99	-0.61898	0.000692256	-0.795398	0.129295
145	-0.620547	0.000459711	-0.795748	0.129437
145.01	-0.621683	0.000666158	-0.795136	0.129818
145.02	-0.622802	0.000456976	-0.795617	0.129834
145.03	-0.623891	0.000875427	-0.79522	0.129916
145.04	-0.624834	0.000383872	-0.795293	0.130297
145.05	-0.625604	0.000649492	-0.794438	0.130275
145.06	-0.626937	0.000488605	-0.79478	0.130358
145.07	-0.627589	0.00102535	-0.794067	0.13061
145.08	-0.62868	0.000657165	-0.794256	0.130744
145.09	-0.629994	0.000994065	-0.793529	0.130785
145.1	-0.631254	0.000682471	-0.794235	0.130982
145.11	-0.632356	0.00101292	-0.793292	0.131129
145.12	-0.63364	0.000858949	-0.793664	0.131431
145.13	-0.634733	0.00082981	-0.793092	0.131416
145.14	-0.636085	0.000542791	-0.793274	0.1316
145.15	-0.637198	0.000961657	-0.792619	0.131715
145.16	-0.638027	0.000633538	-0.792604	0.131744
145.17	-0.639095	0.00119785	-0.791958	0.132262
145.18	-0.640571	0.000796402	-0.792375	0.132225
145.19	-0.64147	0.00103421	-0.792175	0.132258
145.2	-0.642541	0.000821389	-0.792244	0.132383
145.21	-0.643807	0.000897966	-0.791517	0.132364
145.22	-0.64503	0.000938694	-0.791631	0.132647
145.23	-0.646123	0.00107198	-0.791276	0.132777
145.24	-0.647354	0.000756066	-0.791763	0.132897
145.25	-0.648646	0.00115386	-0.790838	0.133089
145.26	-0.64958	0.000635759	-0.791058	0.133167
145.27	-0.650505	0.000743119	-0.790625	0.133331
145.28	-0.651885	0.000840501	-0.790365	0.133529
145.29	-0.652909	0.00108278	-0.789832	0.133453
145.3	-0.654312	0.000881545	-0.790482	0.133609
145.31	-0.655274	0.000692274	-0.790177	0.133706
145.32	-0.656589	0.000609853	-0.790216	0.133927
145.33	-0.657625	0.000918337	-0.789519	0.134129
145.34	-0.658987	0.000857422	-0.789536	0.134323
145.35	-0.660062	0.00101746	-0.788721	0.134595
145.36	-0.661362	0.000871385	-0.789186	0.134626
145.37	-0.662169	0.000862435	-0.788308	0.135091
145.38	-0.663511	0.00088512	-0.788878	0.135293
145.39	-0.664717	0.000908039	-0.787884	0.13527
